Code;Gencod;Long_Name;Short_Name;VAT_Code;Purchase_Price;Nomenclature;SousFamilleDistri_Code;FamilleDistri_Code;Categorie_Code
NULL;3228470034043;L?OR ESPRESSO 10CAPS SUPREMO  ;L?OR ESPRESSO ;1 ;2.43;0105011005;37;30 ;3 
120240;8712100530463;250G PLANTA FIN               ;250G PLANTA FI;2 ;0.83;0225300510;10;419;3 
004862;0000000004862;(MT)ABRICOT FR                ;ABRICOT FR    ;1 ;1.45;0230349900;91;440;ZZ
013126;5449000053565;1L5 COCA COLA LIGHT           ;1L5 COCA COLA ;1 ;1.3;0110100505;20;300;3 
004631;0000000004631;(FL)SALADE LAITUE             ;SALADE LAITUE ;1 ;0.58;0230359900;93;450;ZZ
624333;3368958362203;315G CONF.FRAISE PERIGOR U SAV;315G CONF.FRAI;1 ;1.51;0105012505;10;200;15
542565;0000087157246;460G KETCHUP TOP DOWN HEINZ   ;460G KETCHUP T;1 ;1.41;0105034010;35;140;3 
135732;3256221135732;70 DISQUE A DEMAQUILLER RO(CU);70 DISQUE A DE;2 ;0.29;0120162505;12;670;ZZ
010013;3068320040127;6X150CL PACK EVIAN            ;6X150CL PACK E;1 ;2.93;0110103005;12;320;3 
347460;8711200607396;350G VIENNETTA BISC CR BRULEE ;350G VIENNETTA;1 ;1.9;0215251005;10;410;3 
412134;3368954000611;1/2 CASSOULET CONFI.CANA U SAV;1/2 CASSOULET ;1 ;2.18;0105051510;22;240;15
005084;3256224755623;570G PIZZA ROYALE C/PIERRE U  ;570G PIZZA ROY;1 ;1.82;0215240505;11;390;8 
520741;3242274002053;320G SALADE ANTIBES           ;320G SALADE AN;1 ;2.65;0240391520;53;380;3 
056629;8711600409880;200ML REXONA DEO ATO MUSK     ;200ML REXONA D;2 ;1.99;0120152005;50;650;3 
017968;8076809513692;400G  SAUCE NAPOLITAIN BARILLA;400G  SAUCE NA;1 ;1.11;0105034510;90;140;3 
411560;3256224234487;6X1L LAIT ENTIER UHT U BK     ;6X1L LAIT ENTI;1 ;4.29;0225321005;40;90 ;8 
418499;3256220711197;16 SUCETTES BOULES ASSORTIS U ;16 SUCETTES BO;2 ;0.99;0105022515;95;70 ;8 
NULL;3056440083193;CHIPSTER PETALE SALE LU PQ 75G;CHIPSTER PETAL;1 ;0.77;0105020505;15;20 ;3 
186123;3011932000829;100CLX14.4* MARTINI BLANC     ;100CLX14.4* MA;2 ;6.84;0110120515;20;360;3 
578744;3523230026383;150G CHEVRE NAT. SOIGNON 17%MG;150G CHEVRE NA;1 ;1.63;0225282505;15;420;3 
038752;3256223669815;4X90G GOURD.COMPOTE POMM U BIO;4X90G GOURD.CO;1 ;1.33;0105061010;85;200;11
614582;3047360801066;200G CORNED BEEF 7 OZ HEREFORD;200G CORNED BE;1 ;1.52;0105050505;40;230;3 
418839;3660992006885;1L PUR JUS RAISIN BIEN VU     ;1L PUR JUS RAI;1 ;0.72;0110101505;34;300;9 
525686;8712100872273;160G MOUTARDE FINE/FORT MAILLE;160G MOUTARDE ;1 ;1.05;0105034005;30;140;3 
501218;5411633330054;33CL BIERE BLANCHE DE  NAMUR  ;33CL BIERE BLA;2 ;1.06;0110102005;35;310;3 
044915;3165959213028;2X1/6 THON SCE CATALANE SAUPIQ;2X1/6 THON SCE;1 ;1.8;0105051005;20;220;3 
NULL;3220035150007;1KG SUCRE POUDRE              ;1KG SUCRE POUD;1 ;1.0;0105031505;30;190;ZZ
410289;3256220321501;200G CAFE EXT.FILTRE LYOPHIL.U;200G CAFE EXT.;1 ;3.17;0105011015;39;30 ;8 
232584;3279231182008;2X160G YAOURT CREME MARRON    ;2X160G YAOURT ;1 ;1.46;0225291030;12;418;3 
627844;3045670006249;BOX PAP CADEAU ROCHER CRECHE  ;BOX PAP CADEAU;2 ;1.29;0305600505;10;600;3 
567612;8003340091303;337G BOULES LINDOR LAIT CORNET;337G BOULES LI;1 ;2.92;0105024020;34;61 ;ZZ
017918;8076808060654;500G  FARFALLE         BARILLA;500G  FARFALLE;1 ;0.77;0105042015;12;110;3 
120517;3160920501401;50 PANSEMENTS FAMILLE ASSORTIS;50 PANSEMENTS ;2 ;1.96;0120170505;10;671;3 
188442;8714789158693;BAD ZIG ZAG MEDIUM            ;BAD ZIG ZAG ME;2 ;1.35;0120151015;36;650;3 
004139;0000000004139;(MT)POMME GRANNY 200/240      ;POMME GRANNY 2;1 ;1.65;2051805000;91;440;ZZ
173243;3023292266005;500G GATEAU RIZ         NESTLE;500G GATEAU RI;1 ;1.51;0225291005;36;418;3 
270980;3599740002346;250G 6 CREPES ROULE JAM/CHAMP ;250G 6 CREPES ;1 ;1.41;0215241005;15;390;3 
620321;3760216980189;1.83L LESS TRAD BICARBON M.NET;1.83L LESS TRA;2 ;3.61;0115130505;15;500;3 
NULL;5000161032433;4X85G PORTION REPAS GOURMET P ;4X85G PORTION ;2 ;1.46;0105081005;28;270;3 
434348;3256220239974;5L BIB COTE/RHONE AOC ROUGE U ;5L BIB COTE/RH;2 ;10.95;0110111010;13;340;8 
004040;0000000004040;(MT)PRUNE NOIRE UB RONDE 40+  ;PRUNE NOIRE UB;1 ;2.0;0105012000;91;440;ZZ
209214;3215774012570;100ML CR.DEPILAT PX SENS VEET ;100ML CR.DEPIL;2 ;2.54;0120153010;95;650;3 
437639;3368956838908;75CL V/OC MERLOT RG U SAVEURS ;75CL V/OC MERL;2 ;2.04;0110110510;10;340;15
235702;5010034514003;250G RIZ LONG GRAIN 2MN UNCLE ;250G RIZ LONG ;1 ;1.08;0105041505;55;120;3 
454673;3256220269728;200G GUACAMOLE U              ;200G GUACAMOLE;1 ;1.47;0240401530;4 ;491;8 
585416;3041090505942;4X130G POM/PRUNEAU POTS FRUITS;4X130G POM/PRU;1 ;2.28;0105070505;30;250;3 
063228;3124480230003;6X33CL BOITE OASIS ORANGE     ;6X33CL BOITE O;1 ;2.71;0110100515;21;300;3 
415108;3256222645025;750ML ASS.ULTRA SOURCEFRAICH U;750ML ASS.ULTR;2 ;0.94;0115130510;31;500;8 
NULL;3256220440257;375G CORN FLAKES 8 VIT+FER U  ;375G CORN FLAK;1 ;0.66;0105012010;20;40 ;8 
193811;3228851000582;330G 8 DOOWAP PEPITE CHOC     ;330G 8 DOOWAP ;1 ;1.44;0210220520;93;20 ;3 
NULL;8000500024065;FERRERO ROCHER  CONE T28 350GR;FERRERO ROCHER;1 ;6.62;0105021505;30;60 ;ZZ
418855;3256220022712;268G CHOCO ET LAIT POCKET U   ;268G CHOCO ET ;1 ;1.56;0105021005;38;20 ;8 
474932;3256221115512;1L PUR JUS D ANANAS U         ;1L PUR JUS D A;1 ;1.53;0225291020;45;418;8 
410823;3256225472123;FILM ETIRABLE 2EN1 20 METRES U;FILM ETIRABLE ;2 ;0.4;0115141005;65;510;8 
122616;3177710001416;PQ 500G FRUCTOSE VIVIS        ;PQ 500G FRUCTO;1 ;2.23;0105071505;90;260;3 
410718;3256223740200;70CL CREME DE CASSIS 16° U    ;70CL CREME DE ;2 ;3.34;0110121025;40;370;8 
201761;3046920043380;TAB 150G LINDT IRISH COFFEE   ;TAB 150G LINDT;2 ;1.73;0105021510;35;60 ;3 
125745;3273220539903;4X120G Y. BREBI NATUR BIO VRAI;4X120G Y. BREB;1 ;2.0;0225291525;70;418;3 
360507;7613034638625;KUB OR FAMILIAL      8L  MAGGI;KUB OR FAMILIA;1 ;1.03;0105035005;10;130;3 
072340;3455090023496;75CL CUVEE MAISON ROSE        ;75CL CUVEE MAI;2 ;1.26;0110110505;31;330;4 
422951;3387620030066;330G SAUCISSE SUPERIEURE      ;330G SAUCISSE ;1 ;2.6;0255474805;21;486;3 
442985;3256224231509;20CL CREME FRAICHE EPAISSE U  ;20CL CREME FRA;1 ;0.5;0225292505;30;419;8 
186238;8429874232027;165G BROCH CONDIMENTS PIQUANTS;165G BROCH CON;1 ;1.49;0105033505;10;150;3 
467244;3256220666589;160G 4 TR BLANC DE POULET U   ;160G 4 TR BLAN;1 ;1.05;0240381550;18;380;8 
632718;3256222245218; 145G CLUB POULET CRUDITES U  ; 145G CLUB POU;1 ;0.71;0240391505;52;380;8 
444571;3256224310303;200G EDAM TRANCHETTES 24%MG U ;200G EDAM TRAN;1 ;1.13;0225281515;8 ;420;8 
033532;3178530411164;14 CREPES BRETONNES ST MICHEL ;14 CREPES BRET;1 ;1.31;0210230000;95;20 ;3 
209353;3059940006839;1L GEL EXPRESS DESTOP         ;1L GEL EXPRESS;2 ;1.81;0115131530;50;510;3 
513053;3256222254227;550ML VINAIG.VIN/ECHALOTE HO U;550ML VINAIG.V;1 ;1.48;0105032510;47;140;8 
397538;3272036002182;70CL SIROP TRAD RECETTE PROVEN;70CL SIROP TRA;1 ;2.01;0110101005;62;300;3 
528600;3068110703232;1KG FARINE SUPREME T45        ;1KG FARINE SUP;1 ;1.43;0105031005;20;100;3 
598891;3256224354987;262G 4 BATONNET.CHOCO/NOISET.U;262G 4 BATONNE;1 ;1.24;0215252505;21;410;8 
689943;3600550119220;150ML GEL COIF VIVEL TURBO    ;150ML GEL COIF;2 ;2.86;0120150510;40;640;3 
733213;3256224066583;X80 BOITE MOUCHOIRS LOTION U  ;X80 BOITE MOUC;2 ;0.62;0120162005;20;670;8 
313128;3181232172448;120G SAUCE F GRAS CHARAL      ;120G SAUCE F G;1 ;1.48;0255477005;33;419;3 
001307;3256224118510;400G NUGGETS FILET DE POULET U;400G NUGGETS F;1 ;1.98;0250469505;60;460;8 
330497;3147690070405;FLASK 20CLX37.5* VODKA POLIAKO;FLASK 20CLX37.;2 ;2.55;0110121010;5 ;370;3 
534601;3256222990330;4 TAMPONS SUR EPONGE ROUGE U  ;4 TAMPONS SUR ;2 ;0.96;0115140505;90;510;8 
439940;3256223631218;75CL PORTO TAWNY U 19°        ;75CL PORTO TAW;2 ;4.53;0110120535;60;360;8 
003812;3017800016862;1/2 HARICOT VERT EXT/FIN DAUCY;1/2 HARICOT VE;1 ;0.74;0105043505;20;210;3 
NULL;3542820008530;GNOCCHI 1KG                   ;GNOCCHI 1KG   ;1 ;1.6;0240390505;34;380;4 
699697;5998749108598;60G LES IRRES.WHI C/BOULE POIL;60G LES IRRES.;2 ;0.85;0105082010;40;270;3 
408274;3068328018005;150ML BRUMISATEUR EVIAN       ;150ML BRUMISAT;2 ;1.89;0120153005;10;660;3 
360523;3033710083107;BOUILLON BOEUF FAMIL 4L  MAGGI;BOUILLON BOEUF;1 ;0.96;0105052015;10;130;3 
266787;7613034528971;425ML X 5 POP UP SMARTIES     ;425ML X 5 POP ;1 ;2.35;0215253005;40;410;3 
453928;3256224310471;200G BRIQUE VACHE 32%MG U     ;200G BRIQUE VA;1 ;1.28;0225280505;4 ;420;8 
745799;3487400000415;4X125G SACHETS EBLY 10MN      ;4X125G SACHETS;1 ;1.4;0105041010;40;100;3 
670245;3517460322100;135G TETES BRULEES POMME VERQU;135G TETES BRU;2 ;1.23;0105022505;10;70 ;3 
188272;3183941148103;1L ALCOOL MENAGER CITRON      ;1L ALCOOL MENA;2 ;1.84;0320751005;40;530;3 
644163;3700281100204;DECORATION NOEL 2 ¤           ;DECORATION NOE;2 ;1.34;0305601025;30;600;ZZ
675467;3256221675467;200ML GAR PEAUX SENS.ATO(CU)  ;200ML GAR PEAU;2 ;1.21;0120151510;35;660;ZZ
597691;4009900467421;5X10 FREEDENT MENTHE LEGERE   ;5X10 FREEDENT ;2 ;1.72;0105023005;90;70 ;3 
NULL;3256220497138;COMPOTE POMMES ALLE.U BIO 650G;COMPOTE POMMES;1 ;1.46;0105061015;90;200;8 
726266;3451790879913; 2X250G BEURRE TEND DOUX EL&V ; 2X250G BEURRE;1 ;2.73;0225311005;3 ;419;ZZ
478114;3660992115006;1L HUILE DE TOURNESOL BIEN VU ;1L HUILE DE TO;1 ;1.17;0105032005;40;170;9 
475166;3256220870863;500G CREVET.NORDIQ 120/180 U  ;500G CREVET.NO;1 ;3.18;0215242510;40;390;8 
286737;3587221227609;600G CHINOIS A LA CREME PAT   ;600G CHINOIS A;1 ;2.05;0210220515;94;20 ;3 
025458;8410076470553;395G SAUCE A CUISINE FAJITAS  ;395G SAUCE A C;1 ;1.65;0105071015;18;240;3 
515592;3183280012837;800 G BICARBONATE SOUD ALIMENT;800 G BICARBON;1 ;1.66;0105033015;40;80 ;3 
444555;3256224310273;200G EMMENTAL TRANCHET.29%MG U;200G EMMENTAL ;1 ;1.03;0225284005;9 ;420;8 
452736;3368953545274;200G MAROILLES QUART U SAV    ;200G MAROILLES;1 ;1.64;0225280510;5 ;420;15
425616;3256221672657;BONDE UNIVERS. A/CHAINE U MAIS;BONDE UNIVERS.;2 ;0.84;0305571505;20;540;8 
031328;3133200094580;8 RLX PAP/TOIL BLC LOTUS CONF ;8 RLX PAP/TOIL;2 ;2.23;0120163005;30;670;3 
815005;3173287815005;470G PAPILLOTES F(CU)         ;470G PAPILLOTE;1 ;1.99;0105024010;18;61 ;ZZ
390188;3256221011319;500G GRAINE COUSCOUS MOYEN U  ;500G GRAINE CO;1 ;0.48;0105041005;40;100;8 
610994;3088865205256;300G SAVANE CHOCOLAT ORIGINAL ;300G SAVANE CH;1 ;1.64;0105021010;50;20 ;3 
367064;3542820367064;MOUSSE FORESTIERE (CU)        ;MOUSSE FORESTI;1 ;1.5;0245423545;12;475;ZZ
NULL;3256220513715;LEVURE BOULANGERE U ETUI 6X5G ;LEVURE BOULANG;1 ;0.37;0105030520;40;80 ;8 
547426;3162050028070;40 CAISSETTES ASSORTIES       ;40 CAISSETTES ;2 ;0.9;0105030505;40;80 ;3 
007531;3180940080830;2X50G MOUSSE DE FOIE MADRANGE ;2X50G MOUSSE D;1 ;0.71;0240381510;40;380;3 
968444;5410316947053;70CL SMIRNOFF ICE 4°          ;70CL SMIRNOFF ;2 ;2.24;0110102020;20;310;3 
730825;3178047071004;FL 1L  TERRA BRILLANCE        ;FL 1L  TERRA B;2 ;2.1;0115131545;30;510;3 
080115;4008429694608;SAC 10L LITIERE CATSAN        ;SAC 10L LITIER;2 ;3.33;0105081505;38;270;3 
554782;3256224235705;4X100G FGE FRAIS MOUSSE CREM U;4X100G FGE FRA;1 ;1.17;0225291010;5 ;418;8 
664896;8001665128032;250G GD RAVIOLI CEPES RANA    ;250G GD RAVIOL;1 ;1.82;0240390515;35;380;3 
380468;3251248032606;250ML SHAMP PTT MA KARITE MIEL;250ML SHAMP PT;2 ;1.81;0120150525;10;640;3 
410564;3256223624326;1L PASTIS DE MARSEILLE 45° U  ;1L PASTIS DE M;2 ;11.57;0110120510;10;360;8 
903478;3256221949599;12 PAPIER TOIL.ROSE 3 PLIS U  ;12 PAPIER TOIL;2 ;1.94;0120163010;30;670;8 
445365;3256224310211;250G MOZZARELLA 18%MG U       ;250G MOZZARELL;1 ;1.13;0225284510;27;420;8 
370764;3256540001121;400G GALETTE POMME PASQUIER   ;400G GALETTE P;1 ;2.34;0210230515;94;20 ;ZZ
071742;3256225038589;200ML DISSOLV.WELL PUMP BY U  ;200ML DISSOLV.;2 ;0.88;0120153015;93;650;8 
416324;3256225500871;PELLE+BALAYETTE BI-MATIERE U  ;PELLE+BALAYETT;2 ;1.86;0305580515;80;510;8 
280600;3023290170007;6X60G PETIT NESQUICK CHOCOLAT ;6X60G PETIT NE;1 ;1.16;0225290510;29;418;3 
556027;3256221128277;4 COUPELLES FRUITS PÊCHES U   ;4 COUPELLES FR;1 ;1.49;0105060505;75;200;8 
503545;3256226504151;LAMES UNIVERSELLE.PLUS BY UX10;LAMES UNIVERSE;2 ;0.88;0120151515;37;660;8 
270590;3230890016752;250G COQ AILES NATURE M.COQ   ;250G COQ AILES;1 ;2.16;0250469510;60;460;3 
600559;3254950008068;300G GAUFRE LIEG.CHOCO X5     ;300G GAUFRE LI;1 ;1.03;0210231050;95;20 ;3 
455394;3660992003105;520G 4 ROULES FROMAGE BIEN VU ;520G 4 ROULES ;1 ;1.7;0240391035;51;380;9 
NULL;3600550240078;USHUAIA DCHE. 250ML  SAV N ARG;USHUAIA DCHE. ;2 ;1.4;0120152510;20;650;3 
004450;0000000004450;CLEMENTINE CORSE              ;CLEMENTINE COR;1 ;2.25;0230343600;10;445;ZZ
756338;3256226756338;30 PROTEGE-SLIP UTRA-MIN(CU)  ;30 PROTEGE-SLI;2 ;0.59;0120160510;50;670;ZZ
001048;3256224759461;THE NOIR FRUIT.EXOTIQUES U X25;THE NOIR FRUIT;1 ;0.73;0105011510;40;50 ;8 
272055;3163937016203;20CLX45° RICARD FLASQ BLISTER ;20CLX45° RICAR;2 ;4.04;0110121005;5 ;370;3 
446785;3660992320059;200G LARDONS SALES BIEN VU    ;200G LARDONS S;1 ;0.7;0240380510;32;380;9 
665567;3760074440030;125G ROQUETTE POUSSE DE STEF  ;125G ROQUETTE ;1 ;0.9;0230350401;22;450;4 
195057;8076800195057;500G  SPAGHETTI   NO 5 BAR(CU);500G  SPAGHETT;1 ;0.68;0105042005;12;110;ZZ
024428;7613034897503;210G 6 KNACKI HERTA           ;210G 6 KNACKI ;1 ;1.0;0240381015;31;380;3 
722791;3152210226262;SPIRALE A/MOUST.GERAN.CATCHX10;SPIRALE A/MOUS;2 ;0.95;0115142505;64;510;3 
019114;3033491024481;4X125G ACTIVIA ARO VANILLE    ;4X125G ACTIVIA;1 ;1.14;0225291510;19;418;3 
445250;3256224701576;1KG COURGETTES RONDELLES U    ;1KG COURGETTES;1 ;0.86;0215244005;21;390;8 
605800;8436049651842;100G SALAMI EXTRA TR 1.50E    ;100G SALAMI EX;1 ;0.98;0240410505;10;380;1 
477590;3256221175189;730G ETUI TABOULE U           ;730G ETUI TABO;1 ;1.16;0105051505;14;240;8 
856172;8014138856172;SOJA BARQUETTE (CU)           ;SOJA BARQUETTE;1 ;1.4;0230350301;20;450;ZZ
503197;3023290400333;4X120G SMARTIES FRAISE NESTLE ;4X120G SMARTIE;1 ;1.49;0225290520;26;418;3 
443460;3256224632184;180G 4 TR JBON CUIT SUP. AC U ;180G 4 TR JBON;1 ;1.2;0240381555;30;380;8 
431748;3256220172318;225G PTIT PAINS GRILLES SSAJ U;225G PTIT PAIN;1 ;0.59;0105010505;30;10 ;8 
123361;3465410004029;450G FRAMBOISE SURGELE        ;450G FRAMBOISE;1 ;2.71;0215253505;10;395;4 
509664;3256225074815;LINGETTES POMME U REC.X40     ;LINGETTES POMM;2 ;0.63;0115131510;35;510;8 
521682;4007993012306;185ML POT TOBLERONE           ;185ML POT TOBL;1 ;1.61;0215252005;10;410;3 
429107;3660992075003;4X125G PUREE NATURE BIEN VU   ;4X125G PUREE N;1 ;0.73;0105041020;30;100;9 
163874;7613035024236;270 G KIT KAT SEXTO           ;270 G KIT KAT ;2 ;1.68;0105022005;40;60 ;3 
088621;4046719088621;30ML TUBE COLLE GEL UNIVER(CU);30ML TUBE COLL;2 ;0.78;0310612505;40;610;ZZ
479013;3256221096033;SAVON PAPAYE/MANGUE BY U 100GR;SAVON PAPAYE/M;2 ;0.54;0120152515;10;650;10
226884;3760049790818;340G BAGUETTE VIENNOISE FENDUE;340G BAGUETTE ;1 ;1.27;0210210525;91;20 ;3 
055485;4008429055485;1.5KG FROLIC BOEUF CAR&CER(CU);1.5KG FROLIC B;2 ;2.38;0105081015;14;270;ZZ
NULL;4015000417471;20G TUBE MULTI USAGE PATTEX   ;20G TUBE MULTI;2 ;1.19;0320750525;40;610;3 
521048;3178530405743;475G QUATRE QUART CHOCO BM    ;475G QUATRE QU;1 ;2.19;0210230505;50;20 ;3 
445983;3256224242628;16X125G YAOURT MX FRUITS U    ;16X125G YAOURT;1 ;2.68;0225291025;17;418;8 
696152;6922532828294;28G ALG.GRILL.SUSHI MORI OISH ;28G ALG.GRILL.;1 ;1.54;0105071010;16;240;3 
446913;3660992000395;250G SALADE MELANGEE BIEN VU  ;250G SALADE ME;1 ;0.53;0230350506;21;450;9 
NULL;3038350011305;PANZANI VERMICELLE CH.ANGE500G;PANZANI VERMIC;1 ;0.43;0105042025;10;110;3 
952061;5060335632623;50CL MONSTER ROSSI NRJ DOCTOR ;50CL MONSTER R;1 ;1.13;0110100510;22;300;3 
575657;3256223379035;SERV.MAXI NORMAL+ PLIEES U X16;SERV.MAXI NORM;1 ;0.77;0120160505;52;670;8 
NULL;3660992120093;1L VINAIGRE.ALC.CRISTAL  B.VU ;1L VINAIGRE.AL;1 ;0.31;0105032505;10;180;9 
NULL;3256224801245;250G MADELEINES LONGUES PB U  ;250G MADELEINE;1 ;0.81;0210231005;96;20 ;8 
509435;3256220509435;6 MINI ROCHERS PRAL.CHOC.(CU) ;6 MINI ROCHERS;1 ;0.64;0105022010;40;60 ;ZZ
082515;3045320014082;4X100G COMP POM/ALLEGEE ANDR  ;4X100G COMP PO;1 ;0.95;0225291505;50;418;3 
458130;3395501932576;40G POT BARBAPAPA             ;40G POT BARBAP;2 ;1.08;0105024015;10;61 ;ZZ
NULL;3054080000075;150ML ELNET LAQUE NORMALE ROUG;150ML ELNET LA;2 ;3.7;0120150505;70;640;3 
074863;3256224783855;X46 COUCH.BB ULT.ABS.7/18KG U ;X46 COUCH.BB U;2 ;6.78;0120161010;40;670;16
668222;5760466995917;220ML STARBUCK DISCOVERY CHOC ;220ML STARBUCK;1 ;1.52;0225290505;25;418;3 
749264;3256222646985;550G PAIN MIE SANDWICH COMPL U;550G PAIN MIE ;1 ;0.72;0210210520;91;20 ;8 
444597;3256224243007;250G CR.SUCRE SS PRESS.30%MG U;250G CR.SUCRE ;1 ;1.07;0225321505;23;419;8 
453732;3368955800111;390G CHOUCROUTE GARNIE U SAV  ;390G CHOUCROUT;1 ;1.78;0240391005;55;380;15
597764;8009958000737;400G GRESSINS SESAME ARTISANAL;400G GRESSINS ;1 ;2.13;0210210560;12;20 ;3 
NULL;3256221011524;6X30G CHIPS NATURE U          ;6X30G CHIPS NA;1 ;0.8;0105043005;17;20 ;8 
367931;3280249800105;2X125G YRT  BREBIS CITRON     ;2X125G YRT  BR;1 ;1.0;0225292005;9 ;418;3 
373437;3256225351053;240 ALLUMETTES BOITE U        ;240 ALLUMETTES;2 ;0.13;0115142010;10;530;8 
535144;3523230025034;150G TRANCHES DE CHEVRE       ;150G TRANCHES ;1 ;1.86;0225282510;10;420;3 
624812;5000204610086;275ML BRISE REFRES.AIR PRINTEM;275ML BRISE RE;2 ;1.89;0115131525;60;510;3 
170106;3176571564009;LAIT FRAIS 1/2 ECREME 1LCANDIA;LAIT FRAIS 1/2;1 ;0.88;0225320505;35;419;3 
897295;3045200760009;500ML DESINFECTANT LINGE SANYT;500ML DESINFEC;2 ;2.61;0115130520;50;500;3 
509737;3256220067508;375G 10TR.SAUMON FUME NORVEG.U;375G 10TR.SAUM;1 ;6.72;0240400505;1 ;491;ZZ
743658;3215666550067;BTE BEL COLOR BLD T/CLAIR 6   ;BTE BEL COLOR ;2 ;4.95;0120150515;50;640;3 
131047;3073781071955;FILET 6 MINI BABYBEL          ;FILET 6 MINI B;1 ;1.61;0225281505;8 ;420;3 
665185;3073781033779;250G 48 APERICUBE NAT SAVEURS ;250G 48 APERIC;1 ;2.76;0225283525;20;420;ZZ
415970;3256226756390;24 TAMPON SUPER S/APPLIC.U    ;24 TAMPON SUPE;1 ;0.98;0120160515;55;670;8 
328733;3155250355084;125G RONDELE NOIX 70%         ;125G RONDELE N;1 ;1.17;0225283010;26;420;3 
NULL;3256224066590;MOUCHOIRS U LOTION  X10       ;MOUCHOIRS U LO;2 ;0.55;0120162010;20;670;8 
612124;3043934273802;LAIT CONC.SUC.ENT.REGILAIT300G;LAIT CONC.SUC.;1 ;1.16;0225322505;10;90 ;3 
624731;3048090040015;5 BROS INTERDENT CON 2-4 MM   ;5 BROS INTERDE;2 ;2.36;0120154015;39;650;3 
452215;3256224632740;140G 10TR POITRINE FUMEE U    ;140G 10TR POIT;1 ;1.0;0240380515;32;380;8 
401971;3236240070306;150G FROM.MME LOIK NAT 25%MG  ;150G FROM.MME ;1 ;1.08;0225283005;23;420;3 
179582;3014230002243;75ML DENT SIGNAL INTEGRAL COMP;75ML DENT SIGN;2 ;1.2;0120151005;30;650;3 
069761;3123930711703;160G EMMENTAL RAPE ENTREMONT  ;160G EMMENTAL ;1 ;1.24;0225284010;11;420;3 
454885;3256220358460;200G TOMME NOI.PYRE.IGP27%MG U;200G TOMME NOI;1 ;1.33;0225281510;8 ;420;8 
924709;8000300164428;500G PANETTONE MOTTA          ;500G PANETTONE;1 ;1.72;0210230510;53;61 ;ZZ
121987;3273220082089;4X100G SOJASUN ABRICOT GOYAVE ;4X100G SOJASUN;1 ;1.24;0225291515;20;418;3 
NULL;3256220030403;300G LASAGNE BOLOGNAI./BASIL.U;300G LASAGNE B;1 ;1.02;0105051515;30;240;8 
663890;3256220820165;4X120G CREME DESSERT PRALINE U;4X120G CREME D;1 ;1.27;0105061005;10;80 ;8 
585628;3162050016046;4 SACHET GELIFIANT AGAR AGAR  ;4 SACHET GELIF;1 ;1.52;0105030515;40;80 ;3 
312805;8710438053029;750G PUREE P D TERRE MAC CAIN ;750G PUREE P D;1 ;1.75;0215244505;25;390;3 
070330;3244088900006;75CL PETILLANT RAISIN 3*      ;75CL PETILLANT;2 ;2.18;0110111515;60;310;3 
383660;3160920965357;70ML GEL LUBRIFIANT INTIM     ;70ML GEL LUBRI;2 ;2.13;0120171005;50;671;3 
420797;3428274960078;1L BTE LAIT 1/2 ECREME CHEVRE ;1L BTE LAIT 1/;1 ;1.44;0225321025;40;90 ;ZZ
655596;3048093500639;COUPE ONGLE MANUCURE+CHAINETTE;COUPE ONGLE MA;2 ;0.96;0120154005;60;670;3 
076019;8718951064539;500ML PAIC EXCEL+ EXPER.DEGRAI;500ML PAIC EXC;2 ;1.44;0115131010;70;500;3 
446777;3660992320035;150G 6TR JAMBON CRU BIEN VU   ;150G 6TR JAMBO;1 ;1.21;0240381535;20;380;9 
436926;3256220445795;75CL MOUSSEUX B/BLANCS1/2SEC U;75CL MOUSSEUX ;2 ;1.46;0110111510;20;350;8 
564127;5413149130692;10 SWIFFER DUSTER RECHARGES   ;10 SWIFFER DUS;2 ;5.37;0115131540;20;510;3 
095160;3184670001363;4X100G FAISSELLE 6%MG   RIANS ;4X100G FAISSEL;1 ;1.57;0225292010;4 ;418;3 
NULL;3178530404142;300G PETIT 4 QUART B.MAMAN    ;300G PETIT 4 Q;1 ;1.7;0210231020;50;20 ;3 
419380;3256220059718;20 CUILLERES PLASTIQUE U      ;20 CUILLERES P;2 ;0.45;0305553005;90;540;8 
722416;3256224070146;ESSUIE-TOUT COMPACT U ECO.X2  ;ESSUIE-TOUT CO;2 ;0.89;0115140525;70;670;13
053883;3228850000378;280G P/MIE EX.MOELLEUX COMP   ;280G P/MIE EX.;1 ;0.69;0210210530;91;20 ;3 
349462;3551610000067;200G 2 CORDON BLEU SAUMON     ;200G 2 CORDON ;1 ;2.12;0240402525;6 ;491;3 
083066;3012991302039;70CLX40* RHUM BLANC OLD NICK  ;70CLX40* RHUM ;2 ;7.4;0110121020;50;370;3 
575623;3256223376454;CULOTTE BB 12/18KG U TT PT X20;CULOTTE BB 12/;2 ;3.75;0120161015;40;670;8 
452192;3256220031134;375G 3 BOUDIN BLANC NATURE U  ;375G 3 BOUDIN ;1 ;1.64;0240381005;11;380;8 
885060;3178530403459;245G MUFFIN B.MAMAN NATURE    ;245G MUFFIN B.;1 ;1.44;0210231010;96;20 ;3 
542989;3256222234564;381G 6 CONE CHOCOLAT  U       ;381G 6 CONE CH;1 ;1.29;0215252510;22;410;8 
071005;3033710071005;BTE 400G BONJOUR CHIC/CAF/(CU);BTE 400G BONJO;1 ;4.27;0105011025;41;30 ;ZZ
